defense_system_protein_id,defense_system_cluster_id,cluster_id,protein_id,evalue,cluFlag
A0A5B8XP57,R5P1Y4,A0A3C1LRD4,P07686,6.662E-01,1
A0A5B8XP57,R5P1Y4,A0A3C1LRD4,Q5URX0,6.662E-01,1
A0A5B8XP57,R5P1Y4,A0A3D4XV66,F8VY04,1.535E-03,1
A0A5B8XP57,R5P1Y4,A0A3N5NDE2,A0A024RDR5,6.207E-06,1
A0A5B8XP57,R5P1Y4,A0A3N5NDE2,Q5TBK1,6.207E-06,1
A0A5B8XP57,R5P1Y4,A0A3P7K833,B4DHP1,3.534E-03,1
A0A5B8XP57,R5P1Y4,A0A3Q7WWD7,F5GWI4,1.810E-01,1
A0A5B8XP57,R5P1Y4,A0A412YC88,A0A024R2W8,5.506E-02,1
A0A5B8XP57,R5P1Y4,A0A412YC88,A0A024R2X3,5.506E-02,1
A0A5B8XP57,R5P1Y4,A0A412YC88,A0A024R300,5.506E-02,1
A0A5B8XP57,R5P1Y4,A0A412YC88,A0A0S2Z3Q0,5.506E-02,1
A0A5B8XP57,R5P1Y4,A0A412YC88,A8K451,5.506E-02,1
A0A5B8XP57,R5P1Y4,A0A412YC88,B2R8P5,5.506E-02,1
A0A5B8XP57,R5P1Y4,A0A412YC88,B3KUI5,5.506E-02,1
A0A5B8XP57,R5P1Y4,A0A412YC88,O43820,5.506E-02,2
A0A5B8XP57,R5P1Y4,A0A412YC88,Q12794,5.506E-02,1
A0A5B8XP57,R5P1Y4,A0A412YC88,Q12891,5.506E-02,1
A0A5B8XP57,R5P1Y4,A0A412YC88,Q2M3T9,5.506E-02,1
A0A5B8XP57,R5P1Y4,A0A423SKW6,A0A804HIQ5,8.403E-03,1
A0A5B8XP57,R5P1Y4,A0A423SKW6,A0A804HKX5,8.403E-03,1
A0A5B8XP57,R5P1Y4,A0A423SKW6,A0A804HLJ5,8.403E-03,1
A0A5B8XP57,R5P1Y4,A0A444J9M0,I3L4Y9,1.678E-01,1
A0A5B8XP57,R5P1Y4,A0A444J9M0,J3QLD5,1.678E-01,1
A0A5B8XP57,R5P1Y4,A0A453LH89,A0A2K4Z9U0,2.163E-01,1
A0A5B8XP57,R5P1Y4,A0A453LH89,A0A2K4Z9W3,2.163E-01,1
A0A5B8XP57,R5P1Y4,A0A453LH89,A0A2K4Z9Y8,2.163E-01,1
A0A5B8XP57,R5P1Y4,A0A453LH89,A0A2K4Z9Z5,2.163E-01,1
A0A5B8XP57,R5P1Y4,A0A453LH89,A0A2K4ZA06,2.163E-01,2
A0A5B8XP57,R5P1Y4,A0A453QG75,A0A5F9ZHP2,5.203E-02,1
A0A5B8XP57,R5P1Y4,A0A453QG75,B4DLK2,5.203E-02,2
A0A5B8XP57,R5P1Y4,A0A453QG75,G3V213,5.203E-02,1
A0A5B8XP57,R5P1Y4,A0A478FQ18,B4DUI5,5.846E-01,1
A0A5B8XP57,R5P1Y4,A0A497H7H1,B7Z976,2.077E-01,1
A0A5B8XP57,R5P1Y4,A0A4R0XKK9,P14550,1.222E-01,1
A0A5B8XP57,R5P1Y4,A0A4R0XKK9,V9HWI0,1.222E-01,1
A0A5B8XP57,R5P1Y4,A0A4R1HK89,A0A024QZ64,4.001E-02,1
A0A5B8XP57,R5P1Y4,A0A4R1HK89,A0A024R145,4.001E-02,1
A0A5B8XP57,R5P1Y4,A0A4R1HK89,A0A087WXX2,4.001E-02,1
A0A5B8XP57,R5P1Y4,A0A4R1HK89,A0A3B3IS80,4.001E-02,1
A0A5B8XP57,R5P1Y4,A0A4R1HK89,A8K430,4.001E-02,1
A0A5B8XP57,R5P1Y4,A0A4R1HK89,A8MVZ9,4.001E-02,1
A0A5B8XP57,R5P1Y4,A0A4R1HK89,B7Z1N6,4.001E-02,1
A0A5B8XP57,R5P1Y4,A0A4R1HK89,B7Z1Y2,4.001E-02,1
A0A5B8XP57,R5P1Y4,A0A4R1HK89,B7Z3K9,4.001E-02,1
A0A5B8XP57,R5P1Y4,A0A4R1HK89,H3BQN4,4.001E-02,1
A0A5B8XP57,R5P1Y4,A0A4R1HK89,J3KPS3,4.001E-02,1
A0A5B8XP57,R5P1Y4,A0A4R1HK89,P04075,4.001E-02,1
A0A5B8XP57,R5P1Y4,A0A4R1HK89,P05062,4.001E-02,1
A0A5B8XP57,R5P1Y4,A0A4R1HK89,P09972,4.001E-02,1
A0A5B8XP57,R5P1Y4,A0A4R1HK89,Q8NHT3,4.001E-02,1
A0A5B8XP57,R5P1Y4,A0A4R1HK89,V9HWN7,4.001E-02,1
A0A5B8XP57,R5P1Y4,A0A4R8ZLA2,A0A0B4J226,2.865E-01,1
A0A5B8XP57,R5P1Y4,A0A4R8ZLA2,B4DYM2,2.865E-01,1
A0A5B8XP57,R5P1Y4,A0A4W4DNR7,I3L3E6,2.035E-01,1
A0A5B8XP57,R5P1Y4,A0A4W4F9Y8,A0A3B3IRU3,3.417E-02,1
A0A5B8XP57,R5P1Y4,A0A4W4F9Y8,A0A669KAY7,3.417E-02,1
A0A5B8XP57,R5P1Y4,A0A4W4F9Y8,A0A6Q8PHM8,3.417E-02,2
A0A5B8XP57,R5P1Y4,A0A4W4F9Y8,B4DLT5,3.417E-02,1
A0A5B8XP57,R5P1Y4,A0A4W4F9Y8,V9GYN5,3.417E-02,1
A0A5B8XP57,R5P1Y4,A0A4Y2CKY7,A0A1W2PQ74,5.824E-02,1
A0A5B8XP57,R5P1Y4,A0A4Y2G094,Q5T397,4.210E-01,1
A0A5B8XP57,R5P1Y4,A0A4Y2G094,Q5T398,4.210E-01,1
A0A5B8XP57,R5P1Y4,A0A4Z2EG68,Q9Y3D8,3.982E-02,1
A0A5B8XP57,R5P1Y4,A0A511NAA1,A0A024R8Q1,3.355E-04,1
A0A5B8XP57,R5P1Y4,A0A511NAA1,P10253,3.355E-04,1
A0A5B8XP57,R5P1Y4,A0A5B8G0S0,A0A0B4J211,1.101E-01,1
A0A5B8XP57,R5P1Y4,A0A5N4D9I8,K7ERC4,3.147E-02,3
A0A5B8XP57,R5P1Y4,A0A645HBL4,C9IYE8,4.840E-01,1
A0A5B8XP57,R5P1Y4,A0A645HBL4,E7ESZ6,4.840E-01,1
A0A5B8XP57,R5P1Y4,A0A651E5E7,A0A590UJJ4,1.607E-03,2
A0A5B8XP57,R5P1Y4,A0A651E5E7,A1PR14,1.607E-03,1
A0A5B8XP57,R5P1Y4,A0A651E5E7,A8K1X9,1.607E-03,1
A0A5B8XP57,R5P1Y4,A0A651E5E7,B0AZM0,1.607E-03,2
A0A5B8XP57,R5P1Y4,A0A651E5E7,B2R615,1.607E-03,1
A0A5B8XP57,R5P1Y4,A0A651E5E7,B2R776,1.607E-03,1
A0A5B8XP57,R5P1Y4,A0A651E5E7,Q13303,1.607E-03,1
A0A5B8XP57,R5P1Y4,A0A651E5E7,Q6FG22,1.607E-03,1
A0A5B8XP57,R5P1Y4,A0A651E5E7,Q6FG44,1.607E-03,2
A0A5B8XP57,R5P1Y4,A0A661A5H2,B4DPM0,3.962E-04,2
A0A5B8XP57,R5P1Y4,A0A662P1R6,K7ESP4,2.730E-05,1
A0A5B8XP57,R5P1Y4,A0A662P1R6,Q8WVC6,2.730E-05,1
A0A5B8XP57,R5P1Y4,A0A670XQQ1,A0A494BXC7,1.879E-01,1
A0A5B8XP57,R5P1Y4,A0A673FMD3,Q6UXP7,4.576E-01,1
A0A5B8XP57,R5P1Y4,A0A673HF44,A0A1C7CYX9,3.195E-02,1
A0A5B8XP57,R5P1Y4,A0A673HF44,B3KT07,3.195E-02,1
A0A5B8XP57,R5P1Y4,A0A673HF44,B3KV96,3.195E-02,1
A0A5B8XP57,R5P1Y4,A0A673HF44,B3KXQ5,3.195E-02,1
A0A5B8XP57,R5P1Y4,A0A673HF44,D3DRG7,3.195E-02,1
A0A5B8XP57,R5P1Y4,A0A673HF44,E9PD68,3.195E-02,1
A0A5B8XP57,R5P1Y4,A0A673HF44,O14531,3.195E-02,1
A0A5B8XP57,R5P1Y4,A0A673HF44,Q14194,3.195E-02,1
A0A5B8XP57,R5P1Y4,A0A673HF44,Q53ET2,3.195E-02,1
A0A5B8XP57,R5P1Y4,A0A673HF44,X5DNI1,3.195E-02,1
A0A5B8XP57,R5P1Y4,A0A673HF44,X5DQV1,3.195E-02,1
A0A5B8XP57,R5P1Y4,A0A674JLC4,F2YHL6,4.617E-01,1
A0A5B8XP57,R5P1Y4,A0A674JLC4,F2YHL7,4.617E-01,1
A0A5B8XP57,R5P1Y4,A0A674JLC4,M4VR43,4.617E-01,1
A0A5B8XP57,R5P1Y4,A0A674JLC4,M4VSD8,4.617E-01,1
A0A5B8XP57,R5P1Y4,A0A674JLC4,Q05JX5,4.617E-01,1
A0A5B8XP57,R5P1Y4,A0A674JLC4,Q8IUX4,4.617E-01,1
A0A5B8XP57,R5P1Y4,A0A674JLC4,Q9HC16,4.617E-01,1
A0A5B8XP57,R5P1Y4,A0A674JLC4,Q9UH17,4.617E-01,1
A0A5B8XP57,R5P1Y4,A0A674JLC4,U5KJ79,4.617E-01,1
A0A5B8XP57,R5P1Y4,A0A674JLC4,W0HJ78,4.617E-01,1
A0A5B8XP57,R5P1Y4,A0A6A6FSM6,B7Z5C3,3.502E-01,1
A0A5B8XP57,R5P1Y4,A0A6A6FSM6,I1Z9G4,3.502E-01,1
A0A5B8XP57,R5P1Y4,A0A6A6FSM6,O60825,3.502E-01,1
A0A5B8XP57,R5P1Y4,A0A6A7LMV7,A0A3F2YNX7,8.838E-04,1
A0A5B8XP57,R5P1Y4,A0A6A7LMV7,Q7L5Y1,8.838E-04,1
A0A5B8XP57,R5P1Y4,A0A6C0JVQ5,A0A1W2PR17,6.409E-02,1
A0A5B8XP57,R5P1Y4,A0A6C0JVQ5,B2R6L2,6.409E-02,1
A0A5B8XP57,R5P1Y4,A0A6C0JVQ5,B7Z8A0,6.409E-02,1
A0A5B8XP57,R5P1Y4,A0A6C0JVQ5,F2Z2I2,6.409E-02,1
A0A5B8XP57,R5P1Y4,A0A6C0JVQ5,P16118,6.409E-02,1
A0A5B8XP57,R5P1Y4,A0A6C0JVQ5,Q16875,6.409E-02,1
A0A5B8XP57,R5P1Y4,A0A6C0JVQ5,Q16877,6.409E-02,1
A0A5B8XP57,R5P1Y4,A0A6C0JVQ5,Q4VBA8,6.409E-02,1
A0A5B8XP57,R5P1Y4,A0A6C0JVQ5,Q5VX20,6.409E-02,1
A0A5B8XP57,R5P1Y4,A0A6C0JVQ5,Q5W015,6.409E-02,1
A0A5B8XP57,R5P1Y4,A0A6C0JVQ5,Q66S35,6.409E-02,1
A0A5B8XP57,R5P1Y4,A0A6G0HIE4,A0A024R599,2.542E-03,1
A0A5B8XP57,R5P1Y4,A0A6G0HIE4,A0A7P0T8F1,2.542E-03,1
A0A5B8XP57,R5P1Y4,A0A6G0HIE4,A0A7P0T8U7,2.542E-03,1
A0A5B8XP57,R5P1Y4,A0A6G0HIE4,A0A7P0TAS6,2.542E-03,2
A0A5B8XP57,R5P1Y4,A0A6J0XW61,A0A024RAQ0,7.455E-01,1
A0A5B8XP57,R5P1Y4,A0A6J0XW61,B2RDF4,7.455E-01,1
A0A5B8XP57,R5P1Y4,A0A6J0XW61,B4DPF0,7.455E-01,1
A0A5B8XP57,R5P1Y4,A0A6J0XW61,Q9H2M3,7.455E-01,1
A0A5B8XP57,R5P1Y4,A0A6J4H5E7,J3QQZ0,1.075E-01,1
A0A5B8XP57,R5P1Y4,A0A6P8NQ56,Q8WW52,3.352E-01,1
A0A5B8XP57,R5P1Y4,A0A6S7I4Y0,D6RFG8,8.892E-04,1
A0A5B8XP57,R5P1Y4,A0A6S7I4Y0,E5KSL5,8.892E-04,1
A0A5B8XP57,R5P1Y4,A0A6S7I4Y0,F5CTF3,8.892E-04,1
A0A5B8XP57,R5P1Y4,A0A6S7I4Y0,P27707,8.892E-04,2
A0A5B8XP57,R5P1Y4,A0A6S7I4Y0,Q16854,8.892E-04,1
A0A5B8XP57,R5P1Y4,A0A6U8FQ77,A0A7I2V3Z0,1.878E-01,2
A0A5B8XP57,R5P1Y4,A0A6U8FQ77,P17858,1.878E-01,1
A0A5B8XP57,R5P1Y4,A0A6U8FQ77,Q01813,1.878E-01,1
A0A5B8XP57,R5P1Y4,A0A6U8FQ77,Q7L2M7,1.878E-01,1
A0A5B8XP57,R5P1Y4,A0A6U8FQ77,Q9BSP4,1.878E-01,1
A0A5B8XP57,R5P1Y4,A0A7C8TX94,B3KV62,4.766E-01,1
A0A5B8XP57,R5P1Y4,A0A7C8TX94,D3DPR0,4.766E-01,1
A0A5B8XP57,R5P1Y4,A0A7D5NYL6,A0A024QZU2,2.645E-01,1
A0A5B8XP57,R5P1Y4,A0A7D5NYL6,A0A075B736,2.645E-01,1
A0A5B8XP57,R5P1Y4,A0A7D5NYL6,A0A183YE00,2.645E-01,1
A0A5B8XP57,R5P1Y4,A0A7D5NYL6,A0A384MEE3,2.645E-01,1
A0A5B8XP57,R5P1Y4,A0A7D5NYL6,A0A384NYT8,2.645E-01,1
A0A5B8XP57,R5P1Y4,A0A7D5NYL6,A6NNZ2,2.645E-01,1
A0A5B8XP57,R5P1Y4,A0A7D5NYL6,B2R6L0,2.645E-01,1
A0A5B8XP57,R5P1Y4,A0A7D5NYL6,B2RBD5,2.645E-01,1
A0A5B8XP57,R5P1Y4,A0A7D5NYL6,B3KML9,2.645E-01,1
A0A5B8XP57,R5P1Y4,A0A7D5NYL6,B4DE77,2.645E-01,1
A0A5B8XP57,R5P1Y4,A0A7D5NYL6,B4DJ43,2.645E-01,1
A0A5B8XP57,R5P1Y4,A0A7D5NYL6,B4DP54,2.645E-01,1
A0A5B8XP57,R5P1Y4,A0A7D5NYL6,B4DQN9,2.645E-01,1
A0A5B8XP57,R5P1Y4,A0A7D5NYL6,B4DY90,2.645E-01,1
A0A5B8XP57,R5P1Y4,A0A7D5NYL6,B7ZAF0,2.645E-01,1
A0A5B8XP57,R5P1Y4,A0A7D5NYL6,B7ZAK1,2.645E-01,1
A0A5B8XP57,R5P1Y4,A0A7D5NYL6,P04350,2.645E-01,1
A0A5B8XP57,R5P1Y4,A0A7D5NYL6,P07437,2.645E-01,1
A0A5B8XP57,R5P1Y4,A0A7D5NYL6,P68371,2.645E-01,1
A0A5B8XP57,R5P1Y4,A0A7D5NYL6,Q13509,2.645E-01,1
A0A5B8XP57,R5P1Y4,A0A7D5NYL6,Q13885,2.645E-01,1
A0A5B8XP57,R5P1Y4,A0A7D5NYL6,Q2NKY5,2.645E-01,1
A0A5B8XP57,R5P1Y4,A0A7D5NYL6,Q3ZCM7,2.645E-01,1
A0A5B8XP57,R5P1Y4,A0A7D5NYL6,Q53G92,2.645E-01,1
A0A5B8XP57,R5P1Y4,A0A7D5NYL6,Q5JP53,2.645E-01,1
A0A5B8XP57,R5P1Y4,A0A7D5NYL6,Q5KU37,2.645E-01,1
A0A5B8XP57,R5P1Y4,A0A7D5NYL6,Q5SQY0,2.645E-01,1
A0A5B8XP57,R5P1Y4,A0A7D5NYL6,Q5ST81,2.645E-01,1
A0A5B8XP57,R5P1Y4,A0A7D5NYL6,Q5SU16,2.645E-01,1
A0A5B8XP57,R5P1Y4,A0A7D5NYL6,Q6LC01,2.645E-01,1
A0A5B8XP57,R5P1Y4,A0A7D5NYL6,Q8IWP6,2.645E-01,2
A0A5B8XP57,R5P1Y4,A0A7D5NYL6,Q8IZ29,2.645E-01,1
A0A5B8XP57,R5P1Y4,A0A7D5NYL6,Q8N6N5,2.645E-01,1
A0A5B8XP57,R5P1Y4,A0A7D5NYL6,Q9BUF5,2.645E-01,1
A0A5B8XP57,R5P1Y4,A0A7D5NYL6,Q9BVA1,2.645E-01,1
A0A5B8XP57,R5P1Y4,A0A7D5NYL6,Q9H4B7,2.645E-01,1
A0A5B8XP57,R5P1Y4,A0A7D5NYL6,Q9UJT1,2.645E-01,1
A0A5B8XP57,R5P1Y4,A0A7I4YY38,B2R7B1,6.907E-02,1
A0A5B8XP57,R5P1Y4,A0A7I4YY38,Q9NZC3,6.907E-02,1
A0A5B8XP57,R5P1Y4,A0A7J2LLD6,D3DTL4,6.319E-01,2
A0A5B8XP57,R5P1Y4,A0A7J2LLD6,E2DRY6,6.319E-01,1
A0A5B8XP57,R5P1Y4,A0A7J2YIT3,Q9NTM9,2.560E-07,1
A0A5B8XP57,R5P1Y4,A0A7J4F182,A0A3B3IRI2,9.400E-02,1
A0A5B8XP57,R5P1Y4,A0A7J4F182,P17812,9.400E-02,1
A0A5B8XP57,R5P1Y4,A0A7J4JAS0,A8K5J1,6.779E-04,1
A0A5B8XP57,R5P1Y4,A0A7J4JAS0,B5LY71,6.779E-04,1
A0A5B8XP57,R5P1Y4,A0A7J4JAS0,P11172,6.779E-04,1
A0A5B8XP57,R5P1Y4,A0A7K2J9X1,O14741,8.212E-02,3
A0A5B8XP57,R5P1Y4,A0A7K2J9X1,Q96NT7,8.212E-02,1
A0A5B8XP57,R5P1Y4,A0A7S1CWE8,B4DKA4,4.110E-01,1
A0A5B8XP57,R5P1Y4,A0A7S1CWE8,B4DPB7,4.110E-01,1
A0A5B8XP57,R5P1Y4,A0A7S1CWE8,B4DXV1,4.110E-01,2
A0A5B8XP57,R5P1Y4,A0A7V1D6J3,A0A0S2Z4X4,4.937E-06,1
A0A5B8XP57,R5P1Y4,A0A7V5ZLF6,A0A7P0T9G7,4.649E-04,1
A0A5B8XP57,R5P1Y4,A0A7V5ZLF6,A0A7P0TAV2,4.649E-04,2
A0A5B8XP57,R5P1Y4,A0A7V5ZLF6,B4DST3,4.649E-04,1
A0A5B8XP57,R5P1Y4,A0A7W0SHU5,A0A0S2Z3B9,5.455E-01,1
A0A5B8XP57,R5P1Y4,A0A7W0YRY9,B4DWB5,1.097E-03,1
A0A5B8XP57,R5P1Y4,A0A7W0YRY9,O43252,1.097E-03,1
A0A5B8XP57,R5P1Y4,A0A7W0YRY9,O95340,1.097E-03,1
A0A5B8XP57,R5P1Y4,A0A7W0YRY9,Q05BW9,1.097E-03,1
A0A5B8XP57,R5P1Y4,A0A7W0YRY9,Q5TB52,1.097E-03,1
A0A5B8XP57,R5P1Y4,A0A7W5JYQ6,J3QL81,7.225E-05,1
A0A5B8XP57,R5P1Y4,A0A7X9A1N2,A0A0S2Z592,2.288E-01,1
A0A5B8XP57,R5P1Y4,A0A7X9A1N2,A0A0S2Z5J9,2.288E-01,1
A0A5B8XP57,R5P1Y4,A0A7X9A1N2,B4DI01,2.288E-01,1
A0A5B8XP57,R5P1Y4,A0A7X9A1N2,Q53H36,2.288E-01,1
A0A5B8XP57,R5P1Y4,A0A7X9A1N2,Q96SZ6,2.288E-01,1
A0A5B8XP57,R5P1Y4,A0A7Y2VFW3,A0A024R725,9.852E-02,1
A0A5B8XP57,R5P1Y4,A0A7Z9R3D0,Q96BW5,6.098E-01,2
A0A5B8XP57,R5P1Y4,A0A812CKU1,Q8N4B4,8.535E-01,1
A0A5B8XP57,R5P1Y4,A0A812JEV8,B7ZMD7,1.379E-01,1
A0A5B8XP57,R5P1Y4,A0A812JEV8,P04746,1.379E-01,1
A0A5B8XP57,R5P1Y4,A0A812JEV8,P0DTE7,1.379E-01,1
A0A5B8XP57,R5P1Y4,A0A812JEV8,P0DTE8,1.379E-01,1
A0A5B8XP57,R5P1Y4,A0A812JEV8,P0DUB6,1.379E-01,1
A0A5B8XP57,R5P1Y4,A0A812JEV8,P19961,1.379E-01,1
A0A5B8XP57,R5P1Y4,A0A812JEV8,Q53F26,1.379E-01,1
A0A5B8XP57,R5P1Y4,A0A812JEV8,Q6NSB3,1.379E-01,1
A0A5B8XP57,R5P1Y4,A0A812QD80,Q9NVR5,8.793E-02,2
A0A5B8XP57,R5P1Y4,A0A815PHT5,A0A1W2PPB9,7.623E-01,1
A0A5B8XP57,R5P1Y4,A0A815PHT5,Q8IW67,7.623E-01,1
A0A5B8XP57,R5P1Y4,A0A817RAL1,A0A024R1E6,1.229E-01,1
A0A5B8XP57,R5P1Y4,A0A817RAL1,A0A096LNW4,1.229E-01,1
A0A5B8XP57,R5P1Y4,A0A817RAL1,A0A0G2JMD5,1.229E-01,1
A0A5B8XP57,R5P1Y4,A0A817RAL1,A0A0G2JN56,1.229E-01,1
A0A5B8XP57,R5P1Y4,A0A817RAL1,A0A0G2JP20,1.229E-01,1
A0A5B8XP57,R5P1Y4,A0A817RAL1,A0A140TA27,1.229E-01,1
A0A5B8XP57,R5P1Y4,A0A817RAL1,A0A1B0GU46,1.229E-01,1
A0A5B8XP57,R5P1Y4,A0A817RAL1,A3QJZ6,1.229E-01,1
A0A5B8XP57,R5P1Y4,A0A817RAL1,A3QJZ7,1.229E-01,1
A0A5B8XP57,R5P1Y4,A0A817RAL1,A6NFR9,1.229E-01,1
A0A5B8XP57,R5P1Y4,A0A817RAL1,A6NGN4,1.229E-01,1
A0A5B8XP57,R5P1Y4,A0A817RAL1,A6NHZ5,1.229E-01,1
A0A5B8XP57,R5P1Y4,A0A817RAL1,B3KWQ4,1.229E-01,1
A0A5B8XP57,R5P1Y4,A0A817RAL1,B7Z7K8,1.229E-01,1
A0A5B8XP57,R5P1Y4,A0A817RAL1,B7Z986,1.229E-01,1
A0A5B8XP57,R5P1Y4,A0A817RAL1,B7ZAT0,1.229E-01,1
A0A5B8XP57,R5P1Y4,A0A817RAL1,B7ZM17,1.229E-01,1
A0A5B8XP57,R5P1Y4,A0A817RAL1,B7ZW04,1.229E-01,1
A0A5B8XP57,R5P1Y4,A0A817RAL1,K9MRS9,1.229E-01,1
A0A5B8XP57,R5P1Y4,A0A817RAL1,O60809,1.229E-01,1
A0A5B8XP57,R5P1Y4,A0A817RAL1,O60810,1.229E-01,1
A0A5B8XP57,R5P1Y4,A0A817RAL1,O60811,1.229E-01,1
A0A5B8XP57,R5P1Y4,A0A817RAL1,O60813,1.229E-01,1
A0A5B8XP57,R5P1Y4,A0A817RAL1,O95521,1.229E-01,1
A0A5B8XP57,R5P1Y4,A0A817RAL1,O95522,1.229E-01,1
A0A5B8XP57,R5P1Y4,A0A817RAL1,P0DUQ1,1.229E-01,1
A0A5B8XP57,R5P1Y4,A0A817RAL1,P0DUQ2,1.229E-01,1
A0A5B8XP57,R5P1Y4,A0A817RAL1,P78395,1.229E-01,1
A0A5B8XP57,R5P1Y4,A0A817RAL1,Q15048,1.229E-01,1
A0A5B8XP57,R5P1Y4,A0A817RAL1,Q5SWL7,1.229E-01,1
A0A5B8XP57,R5P1Y4,A0A817RAL1,Q5SWL8,1.229E-01,1
A0A5B8XP57,R5P1Y4,A0A817RAL1,Q5TYX0,1.229E-01,1
A0A5B8XP57,R5P1Y4,A0A817RAL1,Q5VT98,1.229E-01,1
A0A5B8XP57,R5P1Y4,A0A817RAL1,Q5VTA0,1.229E-01,1
A0A5B8XP57,R5P1Y4,A0A817RAL1,Q5VWM3,1.229E-01,2
A0A5B8XP57,R5P1Y4,A0A817RAL1,Q5VWM4,1.229E-01,1
A0A5B8XP57,R5P1Y4,A0A817RAL1,Q5VWM5,1.229E-01,1
A0A5B8XP57,R5P1Y4,A0A817RAL1,Q5VWM6,1.229E-01,2
A0A5B8XP57,R5P1Y4,A0A817RAL1,Q5VXH4,1.229E-01,1
A0A5B8XP57,R5P1Y4,A0A817RAL1,Q5VXH5,1.229E-01,2
A0A5B8XP57,R5P1Y4,A0A830B9F0,F8VZG5,2.572E-02,1
A0A5B8XP57,R5P1Y4,A0A831U7I8,C9JDL1,3.952E-02,1
A0A5B8XP57,R5P1Y4,A0A831UNT9,P04066,6.550E-01,1
A0A5B8XP57,R5P1Y4,A0A831UNT9,Q9BTY2,6.550E-01,1
A0A5B8XP57,R5P1Y4,A0A831Z1G3,Q9NXH8,2.096E-01,1
A0A5B8XP57,R5P1Y4,A0A841L826,Q86U75,4.338E-02,2
A0A5B8XP57,R5P1Y4,B6BWL7,B4DID5,5.831E-07,1
A0A5B8XP57,R5P1Y4,C5KI47,A0A024RC00,6.637E-02,1
A0A5B8XP57,R5P1Y4,C5KI47,Q9NRF8,6.637E-02,1
A0A5B8XP57,R5P1Y4,D4A5S6,A0A804HKK4,2.267E-01,1
A0A5B8XP57,R5P1Y4,D4A5S6,A0A804HLB7,2.267E-01,2
A0A5B8XP57,R5P1Y4,E8Q774,A0A140VK56,1.175E-01,1
A0A5B8XP57,R5P1Y4,E8Q774,P37837,1.175E-01,1
A0A5B8XP57,R5P1Y4,F5GZI0,F5GZI0,5.382E-01,2
A0A5B8XP57,R5P1Y4,F5GZI0,F5H056,5.382E-01,1
A0A5B8XP57,R5P1Y4,G0R4N1,B4DNK4,7.021E-02,1
A0A5B8XP57,R5P1Y4,G0R4N1,B4DRT3,7.021E-02,1
A0A5B8XP57,R5P1Y4,G0R4N1,H3BTN5,7.021E-02,1
A0A5B8XP57,R5P1Y4,M4BVK6,Q96MA6,7.625E-04,2
A0A5B8XP57,R5P1Y4,Q54CB5,Q99973,3.031E-01,2
A0A5B8XP57,R5P1Y4,T1HFB3,Q13017,4.433E-01,1
A0A5B8XP57,R5P1Y4,T1HFB3,Q9NRY4,4.433E-01,1
A0A5B8XP57,R5P1Y4,U3K7X8,A0A140VK07,1.228E-02,1
A0A5B8XP57,R5P1Y4,U3K7X8,Q53SW3,1.228E-02,1
A0A5B8XP57,R5P1Y4,U3K7X8,Q59GB4,1.228E-02,1
A0A5B8XP57,R5P1Y4,U3K7X8,Q6DEN2,1.228E-02,1
A0A5B8XP57,R5P1Y4,U3K7X8,Q9BPU6,1.228E-02,1
A0A5B8XP57,R5P1Y4,U5H058,A0A494C085,3.737E-01,1
A0A5B8XP57,R5P1Y4,U5H058,A0A494C0Q8,3.737E-01,1
A0A5B8XP57,R5P1Y4,U5H058,P06132,3.737E-01,1
A0A5B8XP57,R5P1Y4,W5P0T0,A0A6Q8PGK3,5.002E-04,1
A0A5B8XP57,R5P1Y4,W5P0T0,A0A7P0TAJ0,5.002E-04,1
A0A5B8XP57,R5P1Y4,W5P0T0,B7ZLW8,5.002E-04,1
A0A5B8XP57,R5P1Y4,W5P0T0,Q99707,5.002E-04,1
A0A5B9D673,A0A2E7NAI8,A0A0C2ICF2,B4DW16,2.914E-06,2
A0A5B9D673,A0A2E7NAI8,A0A0F9SLM6,J3QKL0,5.141E-02,1
A0A5B9D673,A0A2E7NAI8,A0A0F9SLM6,Q8WVB3,5.141E-02,1
A0A5B9D673,A0A2E7NAI8,A0A0L1L0F1,A0A087WUV9,1.706E-05,1
A0A5B9D673,A0A2E7NAI8,A0A0L1L0F1,Q6NUM6,1.706E-05,1
A0A5B9D673,A0A2E7NAI8,A0A0L1L0F1,Q9NV66,1.706E-05,1
A0A5B9D673,A0A2E7NAI8,A0A0S7FLG1,B7Z282,3.192E-01,1
A0A5B9D673,A0A2E7NAI8,A0A183C974,O60502,1.993E-01,2
A0A5B9D673,A0A2E7NAI8,A0A1I7RVN4,A8K6I4,4.040E-01,1
A0A5B9D673,A0A2E7NAI8,A0A1I7RVN4,B4E3M6,4.040E-01,1
A0A5B9D673,A0A2E7NAI8,A0A1I7RVN4,P42285,4.040E-01,1
A0A5B9D673,A0A2E7NAI8,A0A2E7NAI8,A0A7P0TA11,7.102E-63,1
A0A5B9D673,A0A2E7NAI8,A0A2E7NAI8,B4DT76,7.102E-63,1
A0A5B9D673,A0A2E7NAI8,A0A2L0SXM4,B1AK13,1.399E-01,1
A0A5B9D673,A0A2E7NAI8,A0A2L0SXM4,Q8TB92,1.399E-01,1
A0A5B9D673,A0A2E7NAI8,A0A2M7UQ97,Q9H9T3,7.321E-02,2
A0A5B9D673,A0A2E7NAI8,A0A2S4VGH7,H7C3X0,2.536E-02,1
A0A5B9D673,A0A2E7NAI8,A0A2T0VWC6,B5LY64,1.106E-01,1
