defense_system_protein_id,defense_system_cluster_id,cluster_id,protein_id,evalue,cluFlag
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,A0SBJ7,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,A0SBN6,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,A0SBQ0,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,A1DSD5,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,A1DSK0,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,A1DSU1,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,A1DSV4,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,A1DSY0,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,A1DT71,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,A1DT97,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,A1DTC3,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,A1DTD6,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,A1DTE9,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,A1DTP0,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,A1DTY1,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,A1DV00,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,A1DVN4,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,A1DVT6,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,A1DVU9,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,A1E1L3,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,A1Z4G6,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,A1Z4H9,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,A1Z4K5,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,A1Z550,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,A3FP67,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,A3R0J2,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,A3R0K5,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,A3R0L8,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,A3R0N1,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,A3R0P4,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,A4ZL36,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,A4ZL49,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,A4ZLA1,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,A4ZLB4,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,A4ZLC7,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,A4ZLE0,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,A4ZLL8,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,A4ZLT3,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,A4ZM22,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,A4ZMH6,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,A4ZMU3,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,A4ZMW9,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,A4ZMY2,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,A4ZYN0,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,A6YTU4,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,A6YUU5,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,A6YVZ7,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,A6YWH7,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,A6YXC5,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,A6YZ48,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,A6YZQ6,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,A6Z0J2,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,A6Z1E0,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,A6Z477,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,A6Z5B5,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,A6Z638,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,A6Z7A3,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,A6Z7E2,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,A6Z901,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,A6Z9T7,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,A6ZB41,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,A6ZBM3,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,A6ZCT8,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,A6ZE30,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,A6ZF67,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,A6ZF93,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,A6ZFH1,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,A6ZFN6,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,A6ZFS5,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,A6ZH52,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,A6ZH65,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,A6ZHZ3,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,A7IYY2,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,A7IZ50,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,A7LFH4,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,A7XSF3,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,A7XT63,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,A8JL28,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,A8JMI8,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,A8JMR6,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,A8QTM8,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,A8RC27,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,A9UJI6,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,B0EWF8,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,B0Z723,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,B0Z7B4,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,B2CB44,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,B2D322,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,B2D3J4,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,B2D400,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,B2D465,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,B2D4D0,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,B2D6E5,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,B2KLX4,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,B2KM00,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,B2KMS3,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,B2WRM8,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,B2XEX5,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,B2XEY8,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,B2XFN4,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,B2XGP4,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,B2XH11,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,B2XH24,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,B2XH89,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,B2XHU6,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,B2XIC7,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,B2XIN1,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,B2XJ88,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,B2XJG6,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,B2XK23,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,B2XK88,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,B2XKK5,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,B2XKN1,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,B2XKZ8,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,B2XL11,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,B2XL89,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,B2XMC8,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,B2XNF1,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,B2XPM8,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,B2XPU3,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,B2XQI6,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,B2XQL2,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,B2Y9E6,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,B2YBC2,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,B2ZHA4,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,B3GTF2,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,B3VEC2,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,B4YCD8,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,B4YCP0,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,B4YFW0,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,B6E908,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,B7TCV9,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,B7TNG1,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,B7U6Z8,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,B7ZJ75,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,B8RF22,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,B8RFQ6,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,B8RFZ7,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,B8X540,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,B8X5N5,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,B8X5V0,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,B8X5X6,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,B8X5Y9,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,B8XYI9,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,B8XYL5,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,B8XYT0,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,B8XZ47,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,B8Y0K8,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,B8YQJ5,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,B9ED14,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,B9ED27,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,B9EEN6,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,B9EES5,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,B9EFD3,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,B9EFL1,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,C7AAY8,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,C7AB27,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,C7B2Y6,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,C7B3F5,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,C7SJI3,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,C7SJN5,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,C7SKZ0,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,C8XVB1,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,C8XZF4,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,C8Y2D1,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,C8Y4J8,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,C8Y7R6,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,C8Y8P1,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,C8YB23,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,C8YDE2,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,C8YDI1,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,C8YFB8,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,C8YFD1,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,C8YGM3,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,C8YGS5,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,C9D4X6,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,C9D515,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,C9D5A6,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,C9D603,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,C9DF68,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,C9EJ80,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,D0UTS7,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,D2K1I3,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,D2KR88,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,D3YLI0,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,D5I7G9,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,D5I8I3,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,D5M834,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,D5M8J7,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,D5M955,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,D5MBN5,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,D6BYR8,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,D6BZF2,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,D6BZU5,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,D6C010,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,D6C0C7,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,D6C1N2,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,D6N3K8,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,D6N5T8,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,D6R4G0,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,D6R4M5,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,D6R4X9,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,D7P626,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,D7P639,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,D7P652,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,D7PAQ6,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,D8L3H5,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,D9N004,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,E0Y4S2,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,E2FPA7,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,E2FPE6,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,E2J0Z7,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,E2JKY3,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,E3T7C0,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,E3W716,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,E5DY71,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,E5DYP0,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,E5E0X0,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,E5EXE4,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,E5EXH0,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,E5EXP8,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,E5FF97,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,E5LMD0,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,E5QAB6,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,E7BKC7,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,E7CLW0,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,E7CM12,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,E7E2R2,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,E7E2S5,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,E7E2X7,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,E7E3Z1,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,E7E4L2,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,E9JWJ0,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,E9JYF1,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,E9K900,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,E9L8H9,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,E9L8Q7,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,E9LAN3,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,E9LB52,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,E9LCI3,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,E9LCJ6,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,E9NJS3,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,E9NKM2,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,E9NKP8,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,E9NZ96,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,F1AIH6,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,F1AK74,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,F1AK87,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,F1AKK4,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,F1AZ03,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,F1B5I2,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,F1B6V0,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,F1CIP3,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,F1DMK2,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,F1DMW9,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,F1DNK3,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,F2WGS0,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,F2WH76,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,F2WH89,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,F2YMB8,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,F6N669,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,F8VAF6,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,G0XP03,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,G1FHS3,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,G3LZE0,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,G4W5P8,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,G4W5R1,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,G4W5W3,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,G4W654,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,G9AZW2,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,G9IE74,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,G9IER9,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,G9IFA1,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,G9IFC7,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,G9IFS0,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,G9LAW2,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,G9LB01,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,G9LCR2,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,G9LE56,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,G9LE82,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,G9LED4,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,G9LEE7,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,G9LEI6,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,G9LEM5,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,G9LF70,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,G9LFG1,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,G9LG32,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,G9LG84,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,G9LGE9,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,G9LGV5,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,G9LIH7,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,G9LLT4,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,G9LM25,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,G9LMI1,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,G9LMS2,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,G9LMU8,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,H6TVI1,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,H6TVN3,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,H6TWF6,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,H6TWG9,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,H6WGQ1,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,H6WHV4,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,H6WIS9,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,H6WJ33,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,H7BSQ4,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,H9A780,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,H9A7B9,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,H9A7D2,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,H9A7H1,5.051E-01,1
A0A5J6WTB4,A0A1T4LJB9,W7QDG2,H9A8F9,5.051E-01,1
